Time;Iteration;Ratio;GPolarization;I1;I2;RatioStdError;GPolarizationStdError;I1StdError;I2StdError;RealTime;RealTemperature
1234.33;1;1,7567828;0.27451666;146493.2;83387.2;0,004992263;0,001530099;295,18059;167,09027;3861,1619;5
1240;1;1,7511371;0.27302787;146453.2;83633.2;0,005869453;0,00173955;323,45341;210,86039;3866,8298;5
1245.66;1;1,7501573;0.27276887;145741.2;83273.2;0,00676874;0,00193957;344,46572;254,92001;3872,4951;5
1251.35;1;1,7391074;0.26983513;145673.2;83763.2;0,005966213;0,00183348;350,80509;204,66147;3878,182;5
1257.02;1;1,7541126;0.27381328;146979.2;83791.2;0,005955489;0,001732375;316,8051;219,80087;3883,8549;5,0033
1262.78;1;1,7504739;0.27285259;146261.2;83555.2;0,006832179;0,001940482;341,88918;261,165;3889,6107;5
1268.45;1;1,7421747;0.27065185;146247.2;83945.2;0,006614489;0,002003013;379,37233;232,72256;3895,2833;5
1274.14;1;1,734777;0.26867894;146025.2;84175.2;0,005650056;0,001581231;269,27544;225,97811;3900,9738;5
1279.81;1;1,7560628;0.27432712;146735.2;83559.2;0,005786492;0,001663593;299,6995;216,06822;3906,6473;5
1285.48;1;1,7336129;0.26836753;145823.2;84115.2;0,00521299;0,001673592;333,38456;164,30011;3912,32;5
1291.16;1;1,7407416;0.2702705;146992.4;84442.4;0,005925167;0,001724233;313,35032;224,07705;3917,9936;5
1299.77;1;1,7479162;0.27217578;146626.4;83886.4;0,004798748;0,001419611;263,36926;174,17233;3926,605;5
1305.44;1;1,755194;0.27409831;146896.4;83692.4;0,005819123;0,001592461;267,76698;231,76894;3932,2771;5
1311.13;1;1,74464;0.27130697;147056.4;84290.4;0,004066163;0,001283308;254,54645;131,55267;3937,9634;5,0033
1316.8;1;1,7487259;0.27239016;146582.4;83822.4;0,006540966;0,001776406;292,6755;265,12361;3943,6352;5
